
a2ps.rb                         :_: "Any-to-PostScript filter"
clutter-gtk.rb                  :_: "GTK+ integration library for Clutter"

clutter.rb                      :_: "Generic high-level canvas library"

cmake.rb                        :_: "Cross-platform make"

cmark.rb                        :_: "Strongly specified, highly compatible implementation of Markdown"

cmatrix.rb                      :_: "Console Matrix"

cmigemo.rb                      :_: "Migemo is a tool that supports Japanese incremental search with Romaji"

cmocka.rb                       :_: "Unit testing framework for C"

cmockery.rb                     :_: "Unit testing and mocking library for C"

cmockery2.rb                    :_: "Reviving cmockery unit test framework from Google"

cmu-pocketsphinx.rb             :_: "Lightweight speech recognition engine for mobile devices"

cmu-sphinxbase.rb               :_: "Lightweight speech recognition engine for mobile devices"

cmuclmtk.rb                     :_: "Language model tools (from CMU Sphinx)"

cmus.rb                         :_: "Music player with an ncurses based interface"

cntlm.rb                        :_: "NTLM authentication proxy with tunneling"

coccinelle.rb                   :_: "Program matching and transformation engine for C code"

cocoapods.rb                    :_: "The Cocoa Dependency Manager."

cocot.rb                        :_: "Code converter on tty"

coda-cli.rb                     :_: "Shell integration for Panic's Coda"

codec2.rb                       :_: "Open source speech codec."

codemod.rb                      :_: "Large-scale codebase refactors assistant tool"

codequery.rb                    :_: "Index, query, or search C, C++, Java, Python, Ruby, Go and Javascript code"

cogl.rb                         :_: "Low level OpenGL abstraction library developed for Clutter"

coin.rb                         :_: "Retained-mode toolkit for 3D graphics development"

collada-dom.rb                  :_: "C++ library for loading and saving COLLADA data"

collectd.rb                     :_: "Statistics collection and monitoring daemon"

colordiff.rb                    :_: "Color-highlighted diff(1) output"

colormake.rb                    :_: "Wrapper around make to colorize the output"

colorsvn.rb                     :_: "Subversion output colorizer"

colortail.rb                    :_: "Like tail(1), but with various colors for specified output"

commandbox.rb                   :_: "CFML embedded server, package manager, and app scaffolding tools"

compcert.rb                     :_: "Formally verified C compiler"

compface.rb                     :_: "Convert to and from the X-Face format"

compose2kube.rb                 :_: "Convert docker-compose service files to Kubernetes objects."

conan.rb                        :_: "Distributed, open source, package manager for C/C++"

concurrencykit.rb               :_: "Aid design and implementation of concurrent systems"

confuse.rb                      :_: "Configuration file parser library written in C"

connect.rb                      :_: "provides SOCKS and HTTPS proxy support to SSH."

conserver.rb                    :_: "Allows multiple users to watch a serial console at the same time"

consul-backinator.rb            :_: "Consul backup and restoration application"

consul-template.rb              :_: "Generic template rendering and notifications with Consul"

consul.rb                       :_: "Tool for service discovery, monitoring and configuration"

contacts.rb                     :_: "Command-line tool to access macOS's Contacts (formerly 'Address Book')"

convertlit.rb                   :_: "Convert Microsoft Reader format eBooks into open format"

convmv.rb                       :_: "Filename encoding conversion tool"

convox.rb                       :_: "The convox AWS PaaS CLI tool"

cookiecutter.rb                 :_: "Utility that creates projects from templates"

coq.rb                          :_: "Proof assistant for higher-order logic"

corectl.rb                      :_: "CoreOS over macOS made very simple"

corelocationcli.rb              :_: "Prints location information from CoreLocation"

coreutils.rb                    :_: "GNU File, Shell, and Text utilities"

corkscrew.rb                    :_: "Tunnel SSH through HTTP proxies"

cosi.rb                         :_: "Implementation of scalable collective signing"

coturn.rb                       :_: "Free open source implementation of TURN and STUN Server"

couchdb-lucene.rb               :_: "Full-text search of CouchDB documents using Lucene"

couchdb.rb                      :_: "Document database server"

couchpotatoserver.rb            :_: "Download movies automatically"

cowsay.rb                       :_: "Configurable talking characters in ASCII art"

cpanminus.rb                    :_: "Get, unpack, build, and install modules from CPAN"

cpansearch.rb                   :_: "CPAN module search written in C"

cpmtools.rb                     :_: "Tools to access CP/M file systems"

cpp-netlib.rb                   :_: "C++ libraries for high level network programming"

cppcheck.rb                     :_: "Static analysis of C and C++ code"

cppcms.rb                       :_: "Free High Performance Web Development Framework"

cppi.rb                         :_: "Indent C preprocessor directives to reflect their nesting"

cppp.rb                         :_: "Partial Preprocessor for C"

cpprestsdk.rb                   :_: "C++ libraries for cloud-based client-server communication"

cpptest.rb                      :_: "Unit testing framework handling automated tests in C++"

cppunit.rb                      :_: "Unit testing framework for C++"

cpputest.rb                     :_: "C /C++ based unit xUnit test framework"

cproto.rb                       :_: "Generate function prototypes for functions in input files"

cpulimit.rb                     :_: "CPU usage limiter"

cputhrottle.rb                  :_: "Limit the CPU usage of a process"

cracklib.rb                     :_: "LibCrack password checking library"

crash.rb                        :_: "Kernel debugging shell for Java that allows gdb-like syntax"

creduce.rb                      :_: "Reduce a C/C++ program while keeping a property of interest"

crf++.rb                        :_: "Conditional random fields for segmenting/labeling sequential data"

crm114.rb                       :_: "Examine, sort, filter or alter logs or data streams"

cromwell.rb                     :_: "Workflow Execution Engine using Workflow Description Language"

cronolog.rb                     :_: "Web log rotation"

crosstool-ng.rb                 :_: "Tool for building toolchains"

crunch.rb                       :_: "Wordlist generator"

crush-tools.rb                  :_: "Command-line tools for processing delimited text data"

cryptol.rb                      :_: "Domain-specific language for specifying cryptographic algorithms"

cryptopp.rb                     :_: "Free C++ class library of cryptographic schemes"
